timestamp,open,high,low,close,volume
2025-01-28 20:15:00,102385.86,102385.86,101980.83,102122.16,75.07739
2025-01-28 20:20:00,102122.16,102142.28,101976.82,102107.18,62.691749
2025-01-28 20:25:00,102107.18,102107.18,101954.42,101959.15,63.368749
2025-01-28 20:30:00,101959.15,102011.38,101910.64,101981.68,45.311865
2025-01-28 20:35:00,101981.68,102149.92,101976.93,102026.95,90.265478
2025-01-28 20:40:00,102026.95,102060.38,101898.05,101968.21,37.845175
2025-01-28 20:45:00,101968.21,101982.26,101475.25,101564.73,128.062888
2025-01-28 20:50:00,101564.73,101618.21,101389.48,101461.76,105.385995
2025-01-28 20:55:00,101461.76,101462.14,101200.0,101254.71,140.434331
2025-01-28 21:00:00,101254.71,101470.67,101211.63,101350.0,93.463956
2025-01-28 21:05:00,101350.0,101469.96,101101.01,101256.29,109.003858
2025-01-28 21:10:00,101256.29,101347.52,101138.08,101277.18,67.111377
2025-01-28 21:15:00,101277.18,101520.64,101210.81,101493.76,71.466238
2025-01-28 21:20:00,101493.76,101505.24,101317.34,101401.56,81.710981
2025-01-28 21:25:00,101401.56,101486.8,101297.92,101460.07,52.365921
2025-01-28 21:30:00,101460.07,101481.38,101049.68,101059.09,93.116652
2025-01-28 21:35:00,101059.09,101177.14,100833.13,100891.69,137.848873
2025-01-28 21:40:00,100891.69,101101.0,100654.98,100762.39,138.238727
2025-01-28 21:45:00,100762.39,100930.46,100680.74,100686.63,67.251708
2025-01-28 21:50:00,100686.63,100743.72,100288.65,100438.32,144.068827
2025-01-28 21:55:00,100438.32,100529.89,100260.81,100325.01,76.3469
2025-01-28 22:00:00,100325.01,100491.72,100261.4,100331.82,90.809942
2025-01-28 22:05:00,100331.82,100716.62,100328.62,100588.93,114.308443
2025-01-28 22:10:00,100588.93,100879.24,100351.01,100879.24,73.179166
2025-01-28 22:15:00,100879.24,101118.61,100776.17,100946.91,82.67569
2025-01-28 22:20:00,100946.91,100961.48,100575.2,100627.56,61.367518
2025-01-28 22:25:00,100627.56,100795.58,100556.16,100731.1,53.517902
2025-01-28 22:30:00,100731.1,100764.63,100558.79,100669.43,28.364624
2025-01-28 22:35:00,100669.43,100911.92,100651.12,100911.92,22.426094
2025-01-28 22:40:00,100911.92,101096.26,100888.59,101046.91,44.589258
2025-01-28 22:45:00,101046.91,101392.72,101034.72,101251.35,68.220374
2025-01-28 22:50:00,101251.35,101345.45,100921.57,101009.44,36.93883
2025-01-28 22:55:00,101009.44,101299.71,100968.11,101259.28,30.84966
2025-01-28 23:00:00,101259.28,101265.35,100996.02,101249.35,43.30141
2025-01-28 23:05:00,101249.35,101427.7,101249.35,101382.51,65.186004
2025-01-28 23:10:00,101382.51,101388.77,101193.38,101222.83,48.467813
2025-01-28 23:15:00,101222.83,101265.34,101074.15,101137.45,61.132734
2025-01-28 23:20:00,101137.45,101234.88,101059.66,101207.38,36.131361
2025-01-28 23:25:00,101207.38,101279.49,100863.01,100955.95,64.338459
2025-01-28 23:30:00,100955.95,100963.28,100735.14,100914.23,74.686797
2025-01-28 23:35:00,100914.23,101061.33,100895.4,101017.38,61.626578
2025-01-28 23:40:00,101017.38,101181.03,101005.16,101156.03,43.72213
2025-01-28 23:45:00,101156.03,101253.63,101148.57,101194.2,37.068009
2025-01-28 23:50:00,101194.2,101361.55,101172.39,101361.55,26.558415
2025-01-28 23:55:00,101361.55,101446.18,101323.2,101323.2,64.256147
2025-01-29 00:00:00,101323.2,101424.38,101316.07,101359.39,70.553225
2025-01-29 00:05:00,101359.39,101477.77,101335.51,101366.25,35.033631
2025-01-29 00:10:00,101366.25,101575.99,101366.25,101517.79,43.509211
2025-01-29 00:15:00,101517.79,101550.99,101409.5,101531.78,47.420472
2025-01-29 00:20:00,101531.78,101612.03,101457.35,101472.12,83.376441
2025-01-29 00:25:00,101472.12,101672.62,101454.48,101472.12,54.833068
2025-01-29 00:30:00,101472.12,101550.79,101385.88,101530.91,56.59167
2025-01-29 00:35:00,101530.91,101651.2,101526.0,101635.47,35.816318
2025-01-29 00:40:00,101635.47,101767.35,101591.91,101766.34,63.476893
2025-01-29 00:45:00,101766.34,101768.46,101655.27,101705.51,32.141795
2025-01-29 00:50:00,101705.51,101809.31,101651.01,101786.33,38.196215
2025-01-29 00:55:00,101786.33,101810.8,101629.81,101688.48,49.658192
2025-01-29 01:00:00,101688.48,101908.07,101688.48,101902.5,52.131045
2025-01-29 01:05:00,101902.5,101986.45,101861.69,101876.84,41.50837
2025-01-29 01:10:00,101876.84,101940.0,101743.4,101743.4,45.532343
2025-01-29 01:15:00,101743.4,101799.9,101701.78,101773.59,30.315006
2025-01-29 01:20:00,101773.59,101850.99,101663.76,101683.32,35.398851
2025-01-29 01:25:00,101683.32,101726.0,101609.12,101661.48,38.853502
2025-01-29 01:30:00,101661.48,101676.25,101531.25,101546.77,27.821078
2025-01-29 01:35:00,101546.77,101690.72,101457.26,101646.61,45.646274
2025-01-29 01:40:00,101646.61,101730.69,101641.89,101701.75,22.127148
2025-01-29 01:45:00,101701.75,101851.79,101682.36,101789.65,52.412688
2025-01-29 01:50:00,101789.65,101881.72,101746.11,101790.3,35.559072
2025-01-29 01:55:00,101790.3,101845.87,101779.0,101833.69,25.661943
2025-01-29 02:00:00,101833.69,102016.49,101833.69,102000.65,41.940193
2025-01-29 02:05:00,102000.65,102310.48,101965.56,102036.83,123.604803
2025-01-29 02:10:00,102036.83,102086.52,102017.78,102022.75,35.584132
2025-01-29 02:15:00,102022.75,102022.76,101892.94,101914.45,41.315829
2025-01-29 02:20:00,101914.45,101935.19,101812.88,101873.39,26.956423
2025-01-29 02:25:00,101873.39,101883.15,101792.3,101848.65,22.748526
2025-01-29 02:30:00,101848.65,101970.32,101848.64,101876.93,30.353329
2025-01-29 02:35:00,101876.93,101900.99,101813.15,101864.49,20.448045
2025-01-29 02:40:00,101864.49,101876.0,101756.6,101801.38,15.302223
2025-01-29 02:45:00,101801.38,101811.26,101682.3,101739.39,31.731149
2025-01-29 02:50:00,101739.39,101767.78,101683.91,101716.82,19.36255
2025-01-29 02:55:00,101716.82,101806.12,101689.8,101783.33,25.224654
2025-01-29 03:00:00,101783.33,101940.19,101761.7,101918.33,42.295836
2025-01-29 03:05:00,101918.33,102014.02,101909.15,101986.14,26.790401
2025-01-29 03:10:00,101986.14,102090.17,101882.25,101882.25,48.172356
2025-01-29 03:15:00,101882.25,101971.7,101828.93,101862.82,26.472811
2025-01-29 03:20:00,101862.82,101887.97,101796.17,101834.99,25.128188
2025-01-29 03:25:00,101834.99,102003.13,101819.74,101995.74,23.298122
2025-01-29 03:30:00,101995.74,102037.31,101874.7,102022.79,24.111096
2025-01-29 03:35:00,102022.79,102051.38,101990.34,102027.61,26.652463
2025-01-29 03:40:00,102027.61,102136.21,101964.09,102001.2,44.870676
2025-01-29 03:45:00,102001.2,102096.14,101909.78,102059.17,33.454986
2025-01-29 03:50:00,102059.17,102059.17,101928.67,101928.67,24.806064
2025-01-29 03:55:00,101928.67,102162.38,101928.66,102026.87,42.244877
2025-01-29 04:00:00,102026.87,102040.28,101951.01,101995.1,23.520924
2025-01-29 04:05:00,101995.1,102135.43,101992.51,102051.84,29.022244
2025-01-29 04:10:00,102051.84,102088.12,101967.92,102069.76,18.514656
2025-01-29 04:15:00,102069.76,102146.25,102016.63,102019.33,24.417618
2025-01-29 04:20:00,102019.33,102119.24,102012.11,102119.24,23.422584
2025-01-29 04:25:00,102119.24,102139.19,102043.6,102139.19,35.459334
2025-01-29 04:30:00,102139.19,102189.88,102098.04,102146.75,22.746149
2025-01-29 04:35:00,102146.75,102184.37,102112.04,102131.84,35.497744
2025-01-29 04:40:00,102131.84,102155.16,101984.78,102012.31,25.856421
2025-01-29 04:45:00,102012.31,102073.34,101989.56,102052.85,19.96925
2025-01-29 04:50:00,102052.85,102052.85,101996.02,102043.22,16.252801
2025-01-29 04:55:00,102043.22,102049.03,101994.67,101994.67,7.593823
2025-01-29 05:00:00,101994.67,102054.89,101971.77,102048.32,9.436685
2025-01-29 05:05:00,102048.32,102391.37,102048.32,102298.44,71.913366
2025-01-29 05:10:00,102298.44,102377.13,102167.4,102199.64,40.180164
2025-01-29 05:15:00,102199.64,102248.89,102177.71,102228.39,30.834852
2025-01-29 05:20:00,102228.39,102253.84,102114.12,102182.26,19.876738
2025-01-29 05:25:00,102182.26,102209.89,102132.6,102169.46,26.181373
2025-01-29 05:30:00,102169.46,102228.59,102136.13,102200.9,13.213169
2025-01-29 05:35:00,102200.9,102301.7,102188.67,102233.49,30.108448
2025-01-29 05:40:00,102233.49,102244.57,102174.63,102205.3,17.174849
2025-01-29 05:45:00,102205.3,102205.3,102136.28,102161.14,24.990858
2025-01-29 05:50:00,102161.14,102250.8,102159.3,102237.83,23.685865
2025-01-29 05:55:00,102237.83,102300.99,102209.37,102270.41,22.226192
2025-01-29 06:00:00,102270.41,102392.99,102262.87,102286.37,58.949275
2025-01-29 06:05:00,102286.37,102356.86,102228.76,102344.66,18.470578
2025-01-29 06:10:00,102344.66,102412.38,102344.66,102410.33,24.67546
2025-01-29 06:15:00,102410.33,102432.23,102344.05,102432.22,22.164557
2025-01-29 06:20:00,102432.22,102592.52,102383.55,102592.51,55.334532
2025-01-29 06:25:00,102592.51,102592.51,102441.66,102519.31,40.089178
2025-01-29 06:30:00,102519.31,102625.0,102519.31,102589.88,33.889831
2025-01-29 06:35:00,102589.88,102771.04,102589.88,102770.9,71.964497
2025-01-29 06:40:00,102770.9,102854.19,102608.83,102638.08,56.15025
2025-01-29 06:45:00,102638.08,102787.6,102541.54,102726.5,48.124633
2025-01-29 06:50:00,102726.5,102738.34,102621.77,102638.41,29.387515
2025-01-29 06:55:00,102638.41,102802.52,102638.41,102802.51,23.332471
2025-01-29 07:00:00,102802.51,102811.07,102640.12,102686.86,35.827876
2025-01-29 07:05:00,102686.86,102686.87,102580.03,102585.33,29.582186
2025-01-29 07:10:00,102585.33,102585.33,102461.76,102541.1,35.2719
2025-01-29 07:15:00,102541.1,102576.93,102487.75,102550.27,33.004195
2025-01-29 07:20:00,102550.27,102636.22,102538.3,102598.31,68.697139
2025-01-29 07:25:00,102598.31,102612.74,102512.34,102547.45,37.743008
2025-01-29 07:30:00,102547.45,102589.06,102493.7,102493.71,38.520339
2025-01-29 07:35:00,102493.71,102626.16,102486.66,102581.63,60.66183
2025-01-29 07:40:00,102581.63,102623.81,102555.13,102618.17,55.149249
2025-01-29 07:45:00,102618.17,102750.18,102577.66,102656.06,61.597316
2025-01-29 07:50:00,102656.06,102741.63,102629.27,102726.44,25.566522
2025-01-29 07:55:00,102726.44,102768.39,102686.14,102765.0,45.196098
2025-01-29 08:00:00,102765.0,102945.59,102732.04,102910.03,107.223462
2025-01-29 08:05:00,102910.03,103019.84,102773.24,102948.56,104.039562
2025-01-29 08:10:00,102948.56,102978.37,102751.8,102778.48,53.543403
2025-01-29 08:15:00,102778.48,102788.39,102686.38,102735.77,29.726661
2025-01-29 08:20:00,102735.77,102861.5,102707.67,102850.1,48.043063
2025-01-29 08:25:00,102850.1,102924.49,102843.86,102890.01,104.274718
2025-01-29 08:30:00,102890.01,102993.91,102776.92,102792.06,78.166189
2025-01-29 08:35:00,102792.06,102856.84,102744.41,102782.51,67.222007
2025-01-29 08:40:00,102782.51,102828.49,102742.99,102813.25,23.739649
2025-01-29 08:45:00,102813.25,102874.68,102788.14,102788.14,28.350155
2025-01-29 08:50:00,102788.14,102788.14,102717.35,102735.75,20.818271
2025-01-29 08:55:00,102735.75,102780.22,102705.66,102746.98,20.034968
2025-01-29 09:00:00,102746.98,102786.39,102571.41,102661.34,84.820745
2025-01-29 09:05:00,102661.34,102713.08,102531.48,102542.71,41.202709
2025-01-29 09:10:00,102542.71,102650.99,102532.61,102638.48,31.653189
2025-01-29 09:15:00,102638.48,102648.1,102500.0,102620.01,63.42209
2025-01-29 09:20:00,102620.01,102639.76,102428.34,102481.93,36.395794
2025-01-29 09:25:00,102481.93,102490.93,102355.63,102368.41,50.197985
2025-01-29 09:30:00,102368.41,102462.63,102367.87,102442.42,36.211537
2025-01-29 09:35:00,102442.42,102513.75,102407.93,102407.93,24.256575
2025-01-29 09:40:00,102407.93,102553.13,102400.01,102553.13,23.093323
2025-01-29 09:45:00,102553.13,102553.14,102429.0,102454.53,23.609868
2025-01-29 09:50:00,102454.53,102475.86,102378.11,102424.3,29.158755
2025-01-29 09:55:00,102424.3,102424.3,102303.79,102335.59,26.872703
2025-01-29 10:00:00,102335.59,102355.71,102191.01,102292.73,57.546937
2025-01-29 10:05:00,102292.73,102488.58,102279.88,102445.43,36.313948
2025-01-29 10:10:00,102445.43,102501.19,102403.38,102416.59,20.071845
2025-01-29 10:15:00,102416.59,102592.99,102380.96,102570.56,56.79098
2025-01-29 10:20:00,102570.56,102711.88,102570.56,102656.98,66.254367
2025-01-29 10:25:00,102656.98,102694.98,102553.76,102565.74,29.239815
2025-01-29 10:30:00,102565.74,102665.85,102559.48,102662.77,25.056441
2025-01-29 10:35:00,102662.77,102736.84,102643.21,102666.2,19.642073
2025-01-29 10:40:00,102666.2,102677.94,102521.85,102525.59,33.021091
2025-01-29 10:45:00,102525.59,102600.16,102482.35,102551.18,75.989227
2025-01-29 10:50:00,102551.18,102603.06,102500.6,102504.27,34.709861
2025-01-29 10:55:00,102504.27,102586.12,102504.12,102560.4,25.087031
2025-01-29 11:00:00,102560.4,102610.18,102419.04,102458.74,58.865919
2025-01-29 11:05:00,102458.74,102522.34,102421.9,102513.0,22.820363
2025-01-29 11:10:00,102513.0,102519.41,102460.03,102504.74,23.727054
2025-01-29 11:15:00,102504.74,102570.75,102482.57,102529.97,33.918032
2025-01-29 11:20:00,102529.97,102595.2,102480.32,102583.06,73.552533
2025-01-29 11:25:00,102583.06,102627.46,102582.72,102620.83,13.459975
2025-01-29 11:30:00,102620.83,102685.83,102596.95,102605.23,27.698208
2025-01-29 11:35:00,102605.23,102686.99,102554.11,102654.43,25.313678
2025-01-29 11:40:00,102654.43,102809.79,102654.43,102719.32,37.38059
2025-01-29 11:45:00,102719.32,102746.73,102635.54,102645.16,22.394146
2025-01-29 11:50:00,102645.16,102645.17,102588.4,102631.08,14.830292
2025-01-29 11:55:00,102631.08,102657.06,102527.61,102634.63,38.431081
2025-01-29 12:00:00,102634.63,102686.58,102577.83,102628.89,47.271529
2025-01-29 12:05:00,102628.89,102740.0,102553.79,102740.0,72.314253
2025-01-29 12:10:00,102740.0,102777.25,102728.78,102769.64,31.326549
2025-01-29 12:15:00,102769.64,102810.0,102689.25,102734.65,33.10212
2025-01-29 12:20:00,102734.65,102830.37,102464.43,102512.89,54.636428
2025-01-29 12:25:00,102512.89,102537.36,102385.25,102429.85,49.616677
2025-01-29 12:30:00,102429.85,102526.7,102410.93,102464.49,31.413715
2025-01-29 12:35:00,102464.49,102479.6,102311.23,102335.65,42.943776
2025-01-29 12:40:00,102335.65,102403.75,102240.94,102362.52,49.581479
2025-01-29 12:45:00,102362.52,102443.2,102318.89,102345.82,45.340448
2025-01-29 12:50:00,102345.82,102431.34,102302.85,102354.85,37.988162
2025-01-29 12:55:00,102354.85,102354.86,102222.16,102248.5,50.140024
2025-01-29 13:00:00,102248.5,102351.0,102100.0,102128.82,96.601016
2025-01-29 13:05:00,102128.82,102132.03,101890.9,102083.85,106.130289
2025-01-29 13:10:00,102083.85,102187.91,102026.74,102182.16,58.074357
2025-01-29 13:15:00,102182.16,102182.92,101833.3,101871.12,114.870196
2025-01-29 13:20:00,101871.12,102006.82,101850.13,101891.66,69.670774
2025-01-29 13:25:00,101891.66,101956.07,101842.44,101905.15,93.340173
2025-01-29 13:30:00,101905.15,101993.0,101774.56,101895.78,127.306044
2025-01-29 13:35:00,101895.78,102123.15,101827.37,101990.33,83.878996
2025-01-29 13:40:00,101990.33,102074.1,101945.45,101993.83,49.247033
2025-01-29 13:45:00,101993.83,102066.53,101808.09,101852.02,57.112185
2025-01-29 13:50:00,101852.02,101857.34,101714.41,101766.83,49.85381
2025-01-29 13:55:00,101766.83,101912.94,101751.0,101834.84,30.080405
2025-01-29 14:00:00,101834.84,101911.24,101777.24,101814.0,52.644343
2025-01-29 14:05:00,101814.0,101962.04,101748.22,101928.84,52.585245
2025-01-29 14:10:00,101928.84,102059.69,101928.84,102052.53,59.174059
2025-01-29 14:15:00,102052.53,102052.53,101940.92,102024.86,47.838955
2025-01-29 14:20:00,102024.86,102152.7,101965.56,102139.66,60.043411
2025-01-29 14:25:00,102139.66,102186.7,102114.48,102160.66,48.971652
2025-01-29 14:30:00,102160.66,102394.21,102105.88,102172.28,225.180636
2025-01-29 14:35:00,102172.28,102265.12,101756.49,101993.8,540.217996
2025-01-29 14:40:00,101993.8,102263.16,101954.72,102120.52,197.947361
2025-01-29 14:45:00,102120.52,102142.5,101638.13,101676.3,202.960123
2025-01-29 14:50:00,101676.3,102057.74,101586.76,102000.04,158.192605
2025-01-29 14:55:00,102000.04,102109.3,101897.87,102036.62,79.800276
2025-01-29 15:00:00,102036.62,102268.79,101960.37,102151.56,114.936031
2025-01-29 15:05:00,102151.56,102404.3,102151.55,102320.53,112.384208
2025-01-29 15:10:00,102320.53,102529.47,102171.39,102280.4,131.548357
2025-01-29 15:15:00,102280.4,102353.83,102088.66,102277.74,109.465324
2025-01-29 15:20:00,102277.74,102330.11,102098.76,102208.81,87.521352
2025-01-29 15:25:00,102208.81,102260.3,101865.53,101985.09,97.78557
2025-01-29 15:30:00,101985.09,102083.48,101900.34,102000.27,79.846244
2025-01-29 15:35:00,102000.27,102111.31,101862.76,101912.04,84.490994
2025-01-29 15:40:00,101912.04,102049.45,101827.2,101847.89,66.93585
2025-01-29 15:45:00,101847.89,101950.99,101847.89,101935.61,16.093766
